253
Feature_ID,Active,AspectRatios_0,AspectRatios_1,AvgEulers_0,AvgEulers_1,AvgEulers_2,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,NumElements,NumNeighbors,Omega3s,Phases,Volumes,Volumes2
120,5,62.3095,63.2221,63.3034,89.8436,65.2217
121,5,64.1038,61.3675,61.4995,89.7002,57.7012
122,1,58.7681
123,4,58.0015,58.8588,64.1713,13.4945
124,6,89.0724,60.8362,60.2831,89.9103,57.9838,59.4566
125,3,60.0264,89.3169,57.7669
126,19,64.4803,56.8533,14.4994,60.5376,87.0075,80.7822,2.50078,2.16383,56.4936,67.9563,58.6,54.9266,25.6872,64.6238,70.0078,89.8273,55.1071,5.23243,57.4181
127,6,89.8081,59.7213,9.83984,60.5728,64.4993,62.013
128,13,74.1654,60.7032,59.2039,53.4697,64.0636,59.474,54.1507,64.7126,90.0964,62.4596,60.4431,57.8022,64.2548
129,3,61.1908,59.3446,10.694
130,4,65.3141,59.2537,9.53414,61.7941
131,2,59.8845,57.8314
132,5,60.3907,11.3054,59.2704,58.072,64.0221
133,6,59.646,59.555,58.6002,9.3531,64.5546,72.308
134,4,88.1836,60.5499,59.4167,62.8446
135,4,90.0453,56.4936,7.17385,58.5603
136,3,89.7416,59.7561,61.2873
137,2,62.3878,66.6128
138,5,54.4412,61.5079,60.7033,62.1955,88.9273
139,7,88.2653,3.61637,60.5821,60.3496,60.2206,12.0445,60.1373
140,55,69.0804,62.5658,59.612,59.4257,81.6728,64.467,61.3757,57.2906,59.744,8.87909,58.6082,60.623,61.7599,63.4393,61.2292,8.78453,61.4313,89.0969,59.3908,58.2525,63.0006,60.703,60.8692,65.2576,63.5538,61.1466,59.5792,57.7669,67.9563,59.3446,59.7561,88.9273,61.8177,67.9816,62.6112,57.5254,61.4929,59.4297,20.9537,61.2285,62.2032,88.6753,74.0859,61.3856,59.0864,85.3001,60.0879,58.5379,67.2766,65.9456,59.5885,89.5657,60.5019,61.2993,55.557
141,4,66.8448,64.1387,62.1794,62.7627
142,3,64.2944,58.561,62.0914
143,10,89.8095,62.36,6.26451,88.8004,63.1036,70.5044,60.3369,63.7513,89.8708,6.49514
144,4,88.2756,61.8177,59.1112,58.6531
145,3,87.1925,64.003,62.2714
146,6,60.0181,58.75,59.7998,89.8436,89.7002,63.3576
147,6,72.3691,63.7316,62.9729,60.614,79.3506,59.6789
148,34,60.2374,61.5155,30.046,61.3017,58.3852,59.6305,64.0742,90.1118,89.0529,57.3735,63.8243,60.9895,61.2801,86.4287,88.0267,62.6333,60.8362,59.2704,90.1396,56.6266,10.4416,11.3463,62.2241,61.0667,59.515,59.0589,59.0252,63.719,61.8014,64.8385,59.5065,56.16,36.2418,63.2051
149,9,61.1845,63.7545,67.1464,67.9816,65.3598,85.7765,57.8438,64.9652,60.4051
150,7,60.4574,63.8676,90.1396,89.2357,61.3713,61.9058,57.0694
151,2,64.5568,56.6715
152,3,63.6582,58.5549,62.6112
153,3,88.747,10.6164,3.93584
154,4,19.7022,90.2397,59.7598,23.0693
155,8,12.9325,58.4739,56.6266,58.626,59.0841,63.2093,88.7676,88.1718
156,11,79.1301,61.0407,73.9827,61.5874,62.6736,63.7327,85.0919,58.6,62.2714,74.6671,22.2662
157,6,53.3813,51.2404,89.35,63.1038,9.16275,18.4178
158,37,63.9737,21.5192,62.8674,10.7814,50.8065,62.643,88.9895,59.5335,60.828,60.7153,74.6572,89.4022,90.0823,62.1715,62.2812,58.3612,58.1025,60.2831,9.83984,58.072,63.7316,10.4416,89.2357,58.626,74.6671,60.9575,89.353,64.6308,61.4083,61.5146,62.629,61.0451,60.9171,61.9349,60.2927,89.0134,60.9092
159,6,62.4689,23.95,89.4393,61.2221,64.1713,59.794
160,3,89.6619,65.2217,62.6694
161,2,58.7115,63.0348
162,2,88.6286,57.5426
163,6,88.8088,54.9266,7.17385,57.5254,58.8112,14.5091
164,6,89.3197,11.5147,59.5886,61.1566,11.3463,64.1444
165,7,61.5549,51.9971,63.0456,56.7488,13.5506,50.4393,12.1298
166,3,58.1656,60.9575,64.6301
167,9,59.4009,64.181,88.6485,74.2421,24.3243,54.1507,78.0534,42.6633,41.922
168,3,37.411,57.8204,61.4929
169,2,56.0402,59.4297
170,5,72.716,62.86,62.1928,25.6872,88.3479
171,5,62.7142,10.6821,61.4307,62.2241,60.6071
172,13,57.8848,87.9222,59.3988,60.4851,60.9436,63.1036,64.3279,2.43223,60.4734,61.5443,58.7714,85.3053,60.8601
173,4,62.0441,89.7772,61.5351,62.571
174,5,41.9761,8.64057,61.6413,65.5918,91.1201
175,45,62.849,63.4202,87.8364,89.1893,63.012,58.8905,88.5293,5.08813,58.1778,68.5853,59.0875,55.9841,57.8941,65.4767,64.8162,57.6186,73.591,65.724,12.842,5.74893,62.0206,87.5265,18.2542,68.3699,65.8915,9.3531,20.9537,62.1794,70.5044,65.3598,59.7598,64.3279,62.1805,62.4965,56.6626,70.8497,89.938,59.7943,88.5878,72.4353,58.4677,63.356,58.986,64.7855,66.9514
176,5,62.6264,64.7126,60.3869,10.1804,60.5143
177,21,57.2933,60.4881,63.9762,63.4674,58.6797,72.4065,73.4997,61.1571,60.8691,61.8658,60.544,90.0964,62.9729,78.0534,60.3869,60.3815,63.2278,62.7247,65.9904,89.5125,60.5925
178,3,90.074,88.6087,61.2285
179,21,91.6066,60.6355,51.3365,61.3171,88.6287,60.7496,9.67958,88.7742,60.2665,63.8331,62.4596,60.614,56.6715,89.353,42.6633,10.1804,60.3815,59.5718,46.9125,59.7643,9.50435
180,25,62.4237,89.7133,59.1498,60.0286,61.8208,62.2502,58.8715,35.7928,65.7844,36.2895,73.7435,61.0667,59.0841,64.6308,13.5506,61.6413,60.0932,58.9594,81.8409,57.8618,32.8852,33.5135,5.801,90.9248,33.0639
181,6,62.4811,6.57197,60.8518,62.7741,62.1805,62.9276
182,6,58.5578,90.099,88.2684,59.4459,58.6276,62.2032
183,6,61.666,60.5728,61.4083,61.5351,88.4201,57.4288
184,8,12.5766,58.9954,60.2977,89.8781,89.9103,59.515,61.5146,60.0932
185,4,64.2529,88.8557,62.629,60.3821
186,6,63.285,62.2549,59.7988,88.6753,62.0141,61.9086
187,25,13.4021,55.2671,60.382,12.4879,10.3374,62.6872,29.4744,59.9663,45.8338,62.2025,7.28392,89.7393,13.4945,64.6238,64.0221,59.0589,61.3713,61.0451,59.794,50.4393,88.3479,60.6071,58.9594,65.432,55.2521
188,1,58.5912
189,2,86.8582,63.9329
190,7,40.8104,60.1361,62.1889,60.3369,81.8409,87.1827,52.4148
191,6,10.2138,60.4431,60.5143,63.2278,59.5718,60.7408
192,6,10.6318,60.0017,59.0252,61.9057,60.9171,65.0366
193,4,60.5133,85.4681,64.0858,60.1373
194,25,57.2346,58.4662,62.765,61.0715,59.6306,60.4729,61.9165,72.9185,62.1678,88.9592,74.0859,63.7513,85.7765,2.43223,62.4965,87.1827,61.8869,62.3694,59.7017,65.6037,60.1654,63.3512,87.0861,58.7302,61.2723
195,3,68.964,78.1593,57.9196
196,7,58.4392,89.2434,58.9042,61.3856,10.165,64.5146,90.1556
197,34,52.8755,63.3907,74.5177,59.6147,5.69034,55.6471,59.6544,55.6921,86.6728,58.259,89.5476,21.8599,57.3016,87.5975,87.7112,57.9838,70.0078,64.4993,57.8022,63.719,57.0694,63.2093,22.2662,61.9349,64.1444,64.6301,62.571,62.7247,88.4201,65.432,65.0366,58.895,57.1727,64.053
198,4,60.0902,57.5526,61.0499,57.7116
199,1,58.0528
200,5,62.6378,59.0266,59.4566,61.8014,60.2927
201,3,59.4271,9.32406,89.8708
202,3,65.5918,57.8618,65.2062
203,2,70.7665,56.6626
204,7,89.8074,57.1112,59.5548,64.5546,60.4734,70.8497,55.2047
205,7,60.3559,12.1297,59.6897,79.3506,65.9904,46.9125,48.6122
206,5,6.25074,76.0585,89.938,64.1606,60.8232
207,6,84.6198,88.4209,59.7943,61.8869,62.7614,10.6736
208,5,62.7396,64.0823,64.8385,88.7676,32.8852
209,6,55.6796,61.6538,63.0718,62.6694,61.0499,62.9449
210,2,64.355,60.7282
211,2,59.5184,59.5065
212,4,63.2514,58.3212,62.013,57.4288
213,5,88.7776,61.4265,57.6883,58.8156,60.767
214,3,89.1707,57.7116,62.9449
215,3,62.9602,64.1889,24.9736
216,3,89.0134,33.5135,56.9981
217,5,60.4594,10.9046,61.2873,59.0864,61.7916
218,9,66.6779,62.3187,73.6663,83.8241,85.3001,57.8438,18.4178,88.5878,62.3694
219,8,61.9905,57.6227,60.5529,61.5443,59.7017,62.7614,61.3642,62.6135
220,8,59.211,8.42127,58.077,62.1697,56.16,12.1298,5.801,55.2521
221,13,54.5527,59.7427,89.837,63.6743,88.0644,10.2281,88.8313,3.93584,72.4353,62.9276,65.6037,58.8156,60.4562
222,4,66.3922,60.2015,58.895,87.4169
223,4,64.0531,89.8273,58.5603,58.8112
224,7,60.7913,67.345,5.55174,15.2174,70.3444,57.7012,63.3576
225,4,60.7619,60.0879,10.165,88.658
226,5,58.7714,58.4677,60.1654,10.6736,61.3642
227,4,62.0073,58.5379,59.1112,10.1598
228,2,64.9652,63.3512
229,12,57.2589,62.7703,64.9087,86.3315,45.0009,72.308,67.2766,85.3053,63.356,87.0861,55.2047,61.6228
230,2,59.768,63.8156
231,2,36.2418,90.9248
232,20,59.8131,6.92125,65.3065,9.92406,85.0681,57.2595,64.7394,65.8323,65.0488,63.2487,53.7005,66.6128,65.9456,62.7627,60.4051,23.0693,58.986,58.7302,61.6228,52.1763
233,14,62.9116,88.8477,57.6762,89.7282,62.6243,55.1071,10.694,59.5885,58.6531,14.5091,62.0141,64.5146,10.1598,58.0903
234,1,87.6078
235,3,60.7225,89.8798,57.5426
236,8,63.6711,59.3708,60.3996,62.9069,89.312,89.5657,61.7916,52.1763
237,38,89.9292,71.7284,59.4762,90.5045,62.4367,62.4472,59.7828,58.9597,88.245,63.1548,60.5567,89.4862,45.6982,59.3778,62.8174,62.9079,58.7681,59.4167,58.561,59.6789,63.2051,88.1718,60.9092,91.1201,89.5125,59.7643,33.0639,60.3821,58.5912,52.4148,60.7408,58.0528,65.2062,60.7282,56.9981,60.613,59.8519,57.749
238,5,61.6457,53.9051,59.9974,64.7855,64.1606
239,5,57.8068,61.095,60.775,62.0914,60.613
240,4,83.8741,61.9915,64.7344,9.56041
241,1,60.5019
242,1,58.8007
243,1,5.23243
244,8,90.1947,64.2546,65.276,61.2993,61.9086,90.1556,88.658,58.0903
245,4,61.8049,59.4957,60.767,60.4562
246,2,64.8241,59.8519
247,4,19.7318,59.7768,66.9514,60.8232
248,4,5.75764,53.4422,64.4552,57.1727
249,4,6.49514,60.8601,61.2723,62.6135
250,2,57.4181,55.557
251,5,57.7167,63.208,64.053,24.9736,87.4169
252,3,88.5225,62.8446,57.749
253,7,88.7761,62.5012,64.2548,41.922,60.5925,9.50435,48.6122
Feature_ID,NumNeighbors,NeighborList
1,41,4,5,6,9,12,14,21,26,28,35,60,66,76,77,80,81,83,86,116,124,132,142,148,155,156,158,159,174,180,184,185,187,190,194,200,210,221,237,239,240,246
2,4,148,180,184,208
3,4,81,133,175,232
4,95,1,6,7,8,9,20,25,26,27,32,35,37,38,39,43,45,46,53,55,59,61,62,64,69,70,71,75,77,79,81,89,91,97,104,106,109,110,112,115,118,120,121,123,126,128,130,131,135,137,138,139,140,145,146,147,148,154,156,157,158,159,160,161,162,163,167,170,172,175,177,179,182,187,189,193,194,195,197,198,205,207,209,214,218,219,223,224,229,230,232,235,237,242,248,253
5,3,1,132,187
6,4,1,4,35,156
7,9,4,39,53,112,115,138,140,178,182
8,4,4,20,109,224
9,5,1,4,158,237,239
10,4,19,81,165,180
11,6,42,81,84,175,181,221
12,14,1,66,76,81,86,143,153,174,180,190,194,221,237,240
13,7,34,36,49,59,74,140,152
14,6,1,155,158,180,208,237
15,3,175,206,238
16,5,22,29,59,110,175
17,8,81,94,97,148,165,171,187,220
18,8,59,98,140,186,232,233,236,244
19,5,10,81,143,172,201
20,8,4,8,75,109,120,121,146,224
21,2,1,148
22,2,16,175
23,6,77,148,150,187,192,197
24,3,148,184,220
25,6,4,35,46,126,139,156
26,6,1,4,123,148,159,187
27,2,4,235
28,4,1,66,134,237
29,5,16,31,93,110,175
30,4,35,116,177,179
31,3,29,93,175
32,3,4,79,161
33,2,237,239
34,6,13,36,49,59,74,82
35,27,1,4,6,25,30,46,69,70,79,81,91,100,116,126,139,145,156,158,167,177,179,189,193,197,205,230,248
36,7,13,34,49,57,59,140,168
37,11,4,39,61,75,81,140,149,157,175,194,218
38,1,4
39,10,4,7,37,61,71,75,112,115,138,140
40,4,177,179,237,253
41,3,148,164,197
42,7,11,84,175,181,213,221,245
43,2,4,140
44,2,59,140
45,4,4,75,104,139
46,5,4,25,35,126,156
47,3,196,233,244
48,7,58,77,100,128,176,177,197
49,7,13,34,36,59,82,140,168
50,4,58,158,173,197
51,3,128,151,179
52,2,59,140
53,8,4,7,75,112,138,140,178,182
54,5,59,140,186,196,233
55,9,4,102,140,172,175,194,207,219,229
56,2,73,77
57,2,36,59
58,11,48,50,77,100,113,127,158,173,183,197,212
59,41,4,13,16,18,34,36,44,49,52,54,57,63,74,82,87,92,98,105,110,111,119,125,136,140,141,149,152,169,175,186,196,206,217,218,225,232,233,236,238,244,247
60,4,1,148,158,237
61,8,4,37,39,75,130,140,157,218
62,6,4,77,97,126,170,187
63,5,59,119,140,217,236
64,2,4,209
65,5,81,175,181,194,221
66,8,1,12,28,86,134,180,237,252
67,3,81,175,194
68,2,108,197
69,8,4,35,91,100,128,167,177,197
70,4,4,35,177,205
71,4,4,39,130,157
72,3,73,77,164
73,7,56,72,77,99,148,164,197
74,3,13,34,59
75,16,4,20,37,39,45,53,61,89,120,121,130,140,146,182,194,224
76,8,1,12,86,153,213,221,240,245
77,37,1,4,23,48,56,58,62,72,73,97,99,100,108,113,126,127,148,150,156,158,159,164,170,171,177,179,187,191,192,197,211,212,215,222,234,237,251
78,3,143,172,175
79,5,4,32,35,139,193
80,5,1,148,158,184,200
81,39,1,3,4,10,11,12,17,19,35,37,65,67,83,90,94,97,109,133,143,148,154,165,172,175,180,181,187,190,194,195,201,204,219,220,221,224,229,232,237
82,4,34,49,59,140
83,5,1,81,148,180,187
84,4,11,42,175,213
85,1,126
86,6,1,12,66,76,237,240
87,4,59,111,141,232
88,1,126
89,4,4,75,140,182
90,2,81,204
91,6,4,35,69,158,197,248
92,4,59,140,175,232
93,4,29,31,175,247
94,6,17,81,165,180,187,220
95,1,140
96,2,175,238
97,7,4,17,62,77,81,171,187
98,5,18,59,140,232,236
99,2,73,77
100,11,35,48,58,69,77,107,128,158,177,179,197
101,4,133,175,204,229
102,4,55,175,194,229
103,3,158,180,237
104,6,4,45,131,139,198,209
105,6,59,149,175,203,232,236
106,4,4,140,175,232
107,6,100,116,128,167,177,179
108,6,68,77,197,215,222,251
109,5,4,8,20,81,195
110,7,4,16,29,59,125,140,175
111,3,59,87,232
112,5,4,7,39,53,140
113,4,58,77,158,179
114,4,148,158,166,197
115,4,4,7,39,157
116,10,1,30,35,107,158,167,177,179,185,237
117,3,158,180,237
118,1,4
119,7,59,63,129,140,144,227,233
120,5,4,20,75,146,160
121,5,4,20,75,146,224
122,1,237
123,4,4,26,159,187
124,6,1,148,158,184,197,200
125,3,59,110,140
126,19,4,25,35,46,62,77,85,88,135,140,156,163,170,187,197,223,233,243,250
127,6,58,77,158,183,197,212
128,13,4,48,51,69,100,107,167,176,177,179,191,197,253
129,3,119,140,233
130,4,4,61,71,75
131,2,4,104
132,5,1,5,148,158,187
133,6,3,81,101,175,204,229
134,4,28,66,237,252
135,4,4,126,163,223
136,3,59,140,217
137,2,4,232
138,5,4,7,39,53,140
139,7,4,25,35,45,79,104,193
140,55,4,7,13,18,36,37,39,43,44,49,52,53,54,55,59,61,63,75,82,89,92,95,98,106,110,112,119,125,126,129,136,138,144,149,152,163,168,169,175,178,182,186,194,196,217,218,225,227,229,232,233,236,241,244,250
141,4,59,87,175,232
142,3,1,237,239
143,10,12,19,78,81,172,175,190,194,201,249
144,4,119,140,227,233
145,3,4,35,156
146,6,4,20,75,120,121,224
147,6,4,158,177,179,205,237
148,34,1,2,4,17,21,23,24,26,41,60,73,77,80,81,83,114,124,132,150,155,158,164,171,180,184,187,192,197,200,208,211,220,231,237
149,9,37,59,105,140,175,194,218,228,232
150,7,23,77,148,158,187,192,197
151,2,51,179
152,3,13,59,140
153,3,12,76,221
154,4,4,81,175,232
155,8,1,14,148,158,180,197,208,237
156,11,1,4,6,25,35,46,77,126,145,158,197
157,6,4,37,61,71,115,218
158,37,1,4,9,14,35,50,58,60,77,80,91,100,103,113,114,116,117,124,127,132,147,148,150,155,156,166,179,180,183,184,185,187,192,197,200,216,237
159,6,1,4,26,77,123,187
160,3,4,120,209
161,2,4,32
162,2,4,235
163,6,4,126,135,140,223,233
164,6,41,72,73,77,148,197
165,7,10,17,81,94,180,187,220
166,3,114,158,197
167,9,4,35,69,107,116,128,177,179,253
168,3,36,49,140
169,2,59,140
170,5,4,62,77,126,187
171,5,17,77,97,148,187
172,13,4,19,55,78,81,143,175,194,204,219,226,229,249
173,4,50,58,183,197
174,5,1,12,180,202,237
175,45,3,4,11,15,16,22,29,31,37,42,55,59,65,67,78,81,84,92,93,96,101,102,105,106,110,133,140,141,143,149,154,172,181,194,203,204,206,207,218,221,226,229,232,238,247
176,5,48,128,177,179,191
177,21,4,30,35,40,48,69,70,77,100,107,116,128,147,167,176,179,191,197,205,237,253
178,3,7,53,140
179,21,4,30,35,40,51,77,100,107,113,116,128,147,151,158,167,176,177,191,205,237,253
180,25,1,2,10,12,14,66,81,83,94,103,117,148,155,158,165,174,184,187,190,202,208,216,220,231,237
181,6,11,42,65,81,175,221
182,6,4,7,53,75,89,140
183,6,58,127,158,173,197,212
184,8,1,2,24,80,124,148,158,180
185,4,1,116,158,237
186,6,18,54,59,140,233,244
187,25,1,4,5,17,23,26,62,77,81,83,94,97,123,126,132,148,150,158,159,165,170,171,180,197,220
188,1,237
189,2,4,35
190,7,1,12,81,143,180,194,237
191,6,77,128,176,177,179,237
192,6,23,77,148,150,158,197
193,4,4,35,79,139
194,25,1,4,12,37,55,65,67,75,81,102,140,143,149,172,175,190,207,218,219,221,226,228,229,232,249
195,3,4,81,109
196,7,47,54,59,140,225,233,244
197,34,4,23,35,41,48,50,58,68,69,73,77,91,100,108,114,124,126,127,128,148,150,155,156,158,164,166,173,177,183,187,192,222,248,251
198,4,4,104,209,214
199,1,237
200,5,1,80,124,148,158
201,3,19,81,143
202,3,174,180,237
203,2,105,175
204,7,81,90,101,133,172,175,229
205,7,4,35,70,147,177,179,253
206,5,15,59,175,238,247
207,6,4,55,175,194,219,226
208,5,2,14,148,155,180
209,6,4,64,104,160,198,214
210,2,1,237
211,2,77,148
212,4,58,77,127,183
213,5,42,76,84,221,245
214,3,4,198,209
215,3,77,108,251
216,3,158,180,237
217,5,59,63,136,140,236
218,9,4,37,59,61,140,149,157,175,194
219,8,4,55,81,172,194,207,226,249
220,8,17,24,81,94,148,165,180,187
221,13,1,11,12,42,65,76,81,153,175,181,194,213,245
222,4,77,108,197,251
223,4,4,126,135,163
224,7,4,8,20,75,81,121,146
225,4,59,140,196,244
226,5,172,175,194,207,219
227,4,119,140,144,233
228,2,149,194
229,12,4,55,81,101,102,133,140,172,175,194,204,232
230,2,4,35
231,2,148,180
232,20,3,4,18,59,81,87,92,98,105,106,111,137,140,141,149,154,175,194,229,236
233,14,18,47,54,59,119,126,129,140,144,163,186,196,227,244
234,1,77
235,3,4,27,162
236,8,18,59,63,98,105,140,217,232
237,38,1,4,9,12,14,28,33,40,60,66,77,81,86,103,116,117,122,134,142,147,148,155,158,174,177,179,180,185,188,190,191,199,202,210,216,239,246,252
238,5,15,59,96,175,206
239,5,1,9,33,142,237
240,4,1,12,76,86
241,1,140
242,1,4
243,1,126
244,8,18,47,59,140,186,196,225,233
245,4,42,76,213,221
246,2,1,237
247,4,59,93,175,206
248,4,4,35,91,197
249,4,143,172,194,219
250,2,126,140
251,5,77,108,197,215,222
252,3,66,134,237
253,7,4,40,128,167,177,179,205
Feature_ID,NumNeighbors,SharedSurfaceAreaList
1,41,122.037,15.2107,33.3129,3.47385,37.9413,0.853403,1.74697,10.2509,3.71481,77.2983,5.82322,0.582322,6.92763,23.3431,1.70681,185.741,21.315,5.4417,20.6222,9.73884,19.0359,1.76705,111.093,1.66665,42.1983,155.892,11.8673,2.69073,29.829,7.13847,31.5056,109.075,19.5078,17.7006,0.783123,3.06221,7.89147,388.61,8.02199,0.0702803,22.2487
2,4,1.78713,1.37549,0.793163,0.200801
3,4,14.297,1.26504,2.04817,5.00998
4,95,122.037,5.56218,44.4673,14.9396,1.82729,15.1002,43.9051,7.05815,8.89548,11.7468,412.224,14.3874,4.59834,80.5211,91.6656,47.5496,0.552202,21.4254,10.9938,43.7846,16.6564,9.25692,2.32929,18.5038,1.63653,29.1161,242.357,8.12239,29.1864,357.456,0.150601,9.76896,1.82729,18.2528,0.230921,7.25895,3.56421,6.74691,14.5581,4.39754,59.2563,0.12048,5.12042,141.514,17.6303,10.0501,6.65655,4.5883,0.732923,11.2549,63.3727,434.101,1.27509,13.0621,1.78713,15.3412,15.5119,54.9491,27.8009,12.0179,6.82723,2.56021,73.6638,3.10237,102.077,7.98183,0.281121,2.19877,17.3191,4.4377,5.3413,4.41762,75.0794,12.2589,8.72479,32.0076,0.712843,0.863443,0.622482,17.4295,0.933724,29.9595,1.48593,10.1906,6.58627,4.15658,52.65,11.1344,5.4417,110.601,21.807,0.883524,41.9774,0.341361,14.548
5,3,15.2107,1.01404,1.32529
6,4,33.3129,5.56218,1.84737,1.0542
7,9,44.4673,20.9937,8.52399,2.07829,2.55017,2.01805,7.74087,0.471882,1.08432
8,4,14.9396,3.82526,7.94167,0.230921
9,5,3.47385,1.82729,1.42569,3.89554,0.742963
10,4,0.512042,5.83326,1.70681,3.43369
11,6,3.95578,0.220881,1.73693,3.12245,4.2871,3.33329
12,14,37.9413,4.16662,5.11038,5.58226,3.51401,1.65661,0.391562,12.279,1.74697,5.05014,33.8249,4.24694,7.30915,4.74894
13,7,5.52202,13.5641,45.391,32.2888,1.01404,8.18263,1.17468
14,6,0.853403,0.973884,4.16662,12.3292,0.12048,40.5015
15,3,4.6385,1.07428,4.40758
16,5,0.983924,1.83733,1.01404,7.14851,27.4394
17,8,36.3249,0.240961,2.99193,15.4416,4.67866,6.71679,22.1784,12.6806
18,8,75.0995,4.0361,130.259,2.48993,0.0200801,13.6946,6.86739,7.27903
19,5,0.512042,24.8792,2.47989,2.88149,1.14456
20,8,15.1002,3.82526,0.1004,2.34937,2.96181,0.0903604,5.16058,2.12849
21,2,1.74697,14.4275
22,2,0.983924,6.81719
23,6,3.14253,8.90551,3.37345,16.4355,3.43369,6.05414
24,3,1.33533,0.0903604,0.0702803
25,6,43.9051,2.32929,0.481922,16.7568,0.732923,0.391562
26,6,10.2509,7.05815,2.64053,8.97579,4.92966,6.11438
27,2,8.89548,0.682723
28,4,3.71481,9.43764,0.321281,9.58824
29,5,1.83733,0.692763,0.712843,5.58226,16.4556
30,4,1.59637,1.47589,0.813243,0.913644
31,3,0.692763,0.943764,1.1044
32,3,11.7468,2.20881,0.01004
33,2,5.4417,1.14456
34,6,5.52202,1.36545,3.72485,73.5132,0.391562,1.51605
35,27,77.2983,412.224,1.84737,2.32929,1.59637,1.04416,12.9517,0.963844,3.49393,0.0401602,13.8854,8.44367,16.9576,2.05821,2.13853,0.01004,70.5413,30.6221,7.45975,3.66461,11.3051,4.45778,3.30317,7.97179,4.95978,0.873483,0.612442
36,7,13.5641,1.36545,21.0238,0.401602,40.2304,4.3875,2.94173
37,11,14.3874,3.27305,11.8774,18.3331,9.03604,17.3291,9.4778,9.05612,32.9916,35.9634,32.4695
38,1,4.59834
39,10,80.5211,20.9937,3.27305,3.72485,10.3212,5.66258,1.1044,2.20881,2.55017,71.475
40,4,5.60234,3.26301,5.27102,0.813243
41,3,0.291161,3.73489,8.91556
42,7,3.95578,6.2951,2.86141,0.682723,1.95781,16.305,0.351401
43,2,91.6656,28.7647
44,2,1.29517,5.50194
45,4,47.5496,0.471882,4.81922,15.2207
46,5,0.552202,0.481922,1.04416,0.200801,0.783123
47,3,0.361441,2.31925,6.63647
48,7,5.2409,0.783123,8.44367,7.77099,1.52609,1.56625,2.74093
49,7,45.391,3.72485,21.0238,86.6054,1.12448,148.974,2.40961
50,4,1.17468,5.7429,0.0200801,10.6123
51,3,1.41565,0.622482,0.953804
52,2,0.210841,6.62643
53,8,21.4254,8.52399,5.1907,2.72085,4.69874,28.8952,0.753003,3.13249
54,5,11.3653,2.64053,0.0301201,4.1867,35.4915
55,9,10.9938,0.130521,1.98793,8.67459,2.36945,4.54814,6.48587,4.00598,10.1605
56,2,0.0301201,0.190761
57,2,0.401602,2.52005
58,11,5.2409,1.17468,43.6541,6.1947,14.5581,6.60635,41.4252,5.92362,10.8633,6.85735,6.55615
59,41,43.7846,32.2888,1.01404,75.0995,73.5132,40.2304,1.29517,86.6054,0.210841,11.3653,2.52005,10.5019,0.180721,14.7589,0.190761,17.7709,17.3492,57.3788,336.733,1.35541,15.5319,9.74888,0.0502002,1288.1,2.39957,30.5318,0.331321,13.5541,173.11,20.6925,35.2506,2.77105,2.66061,1.98793,17.2488,169.928,66.3747,63.0213,0.220881,45.5115,1.27509
60,4,5.82322,8.62439,0.200801,6.23486
61,8,16.6564,11.8774,3.72485,5.28106,0.853403,1.30521,5.52202,0.170681
62,6,9.25692,1.43573,5.88346,7.13847,5.05014,6.33527
63,5,10.5019,1.97789,7.49991,1.13452,3.75497
64,2,2.32929,2.41965
65,5,2.76101,1.61645,2.98189,0.833323,1.16464
66,8,0.582322,4.16662,9.43764,0.602402,4.59834,19.5279,61.9772,3.06221
67,3,0.742963,9.04608,5.72282
68,2,1.41565,7.15855
69,8,18.5038,12.9517,4.64854,4.85938,0.180721,1.53613,0.230921,12.4496
70,4,1.63653,0.963844,0.200801,1.28513
71,4,29.1161,10.3212,1.75701,6.47583
72,3,0.0803203,0.401602,0.0401602
73,7,0.0301201,0.0803203,5.86338,0.251001,0.793163,0.240961,0.732923
74,3,1.01404,0.391562,0.180721
75,16,242.357,0.1004,18.3331,5.66258,0.471882,5.1907,5.28106,0.190761,0.732923,0.421682,2.53009,53.9251,2.02809,2.97185,6.89751,5.5923
76,8,6.92763,5.11038,0.582322,0.532122,0.01004,8.23283,2.21885,0.0301201
77,37,23.3431,8.12239,3.14253,0.783123,0.190761,43.6541,1.43573,0.401602,5.86338,4.21682,0.421682,48.1219,5.48186,12.1685,62.2683,18.4737,14.6886,9.63844,46.5657,122.368,5.33126,0.341361,9.73884,4.07626,11.4055,41.0638,199.154,2.49997,0.341361,343.159,9.18664,1.03412,0.01004,0.873483,7.12843,0.0200801,38.8449
78,3,1.53613,8.82519,6.17462
79,5,29.1864,2.20881,3.49393,0.251001,3.94574
80,5,1.70681,4.71882,1.29517,3.24293,5.05014
81,39,185.741,14.297,357.456,5.83326,0.220881,5.58226,36.3249,24.8792,0.0401602,9.03604,2.76101,0.742963,23.2427,10.9336,0.0903604,0.993964,0.291161,20.3311,43.8951,10.7328,4.6887,20.4917,50.0998,22.2286,5.71278,5.38146,11.1444,16.9677,144.627,1.51605,6.58627,31.355,6.90755,10.3814,9.30712,1.82729,6.90755,20.0901,5.98386
82,4,1.51605,1.12448,14.7589,7.98183
